ZIP code,County,Year,Age Group,Number of Visits,County Fips code,Age-adjusted rate
"94030
(37.60066024500048, -122.40023999399972)",SAN MATEO,2012,Adults (18+),78,6081,41.2
"94038
(37.52361026200049, -122.51083776399969)",SAN MATEO,2012,AllAges,12,6081,32.6
"94038
(37.52361026200049, -122.51083776399969)",SAN MATEO,2012,Children (0-17),,6081,
"94038
(37.52361026200049, -122.51083776399969)",SAN MATEO,2012,Adults (18+),,6081,
"94040
(37.38658182400047, -122.08971983099968)",SANTA CLARA,2012,AllAges,62,6085,19.6
"94040
(37.38658182400047, -122.08971983099968)",SANTA CLARA,2012,Children (0-17),28,6085,35.8
"94040
(37.38658182400047, -122.08971983099968)",SANTA CLARA,2012,Adults (18+),34,6085,14
"94041
(37.38971022800047, -122.07877910699972)",SANTA CLARA,2012,AllAges,23,6085,18
"94041
(37.38971022800047, -122.07877910699972)",SANTA CLARA,2012,Children (0-17),,6085,
"94041
(37.38971022800047, -122.07877910699972)",SANTA CLARA,2012,Adults (18+),13,6085,11.5
"94043
(37.406534089000445, -122.0791397429997)",SANTA CLARA,2012,AllAges,47,6085,18.2
"94043
(37.406534089000445, -122.0791397429997)",SANTA CLARA,2012,Children (0-17),13,6085,22.5
"94043
(37.406534089000445, -122.0791397429997)",SANTA CLARA,2012,Adults (18+),34,6085,16.7
"94044
(37.621464131000494, -122.48581922299968)",SAN MATEO,2012,AllAges,156,6081,45
"94044
(37.621464131000494, -122.48581922299968)",SAN MATEO,2012,Children (0-17),45,6081,60.2
"94044
(37.621464131000494, -122.48581922299968)",SAN MATEO,2012,Adults (18+),111,6081,39.7
"94061
(37.465804310000465, -122.23106720399971)",SAN MATEO,2012,AllAges,153,6081,40.9
"94061
(37.465804310000465, -122.23106720399971)",SAN MATEO,2012,Children (0-17),53,6081,58.5
"94061
(37.465804310000465, -122.23106720399971)",SAN MATEO,2012,Adults (18+),100,6081,34.7
"94062
(37.45527201600049, -122.26155610899968)",SAN MATEO,2012,AllAges,63,6081,25.4
"94062
(37.45527201600049, -122.26155610899968)",SAN MATEO,2012,Children (0-17),18,6081,32.8
"94062
(37.45527201600049, -122.26155610899968)",SAN MATEO,2012,Adults (18+),45,6081,22.9
"94063
(37.48395339700045, -122.2156467799997)",SAN MATEO,2012,AllAges,217,6081,69.1
"94063
(37.48395339700045, -122.2156467799997)",SAN MATEO,2012,Children (0-17),87,6081,101.9
"94063
(37.48395339700045, -122.2156467799997)",SAN MATEO,2012,Adults (18+),130,6081,57.7
"94065
(37.53372109000048, -122.24920760299972)",SAN MATEO,2012,AllAges,14,6081,12.4
"94065
(37.53372109000048, -122.24920760299972)",SAN MATEO,2012,Children (0-17),,6081,
"94065
(37.53372109000048, -122.24920760299972)",SAN MATEO,2012,Adults (18+),,6081,
"94066
(37.62485323600049, -122.42680970299972)",SAN MATEO,2012,AllAges,220,6081,53.4
"94066
(37.62485323600049, -122.42680970299972)",SAN MATEO,2012,Children (0-17),51,6081,58.1
"94066
(37.62485323600049, -122.42680970299972)",SAN MATEO,2012,Adults (18+),169,6081,51.7
"94070
(37.50061214900046, -122.26432822199968)",SAN MATEO,2012,AllAges,75,6081,26.2
"94070
(37.50061214900046, -122.26432822199968)",SAN MATEO,2012,Children (0-17),17,6081,25
"94070
(37.50061214900046, -122.26432822199968)",SAN MATEO,2012,Adults (18+),58,6081,26.6
"94080
(37.65573319000049, -122.42803933999971)",SAN MATEO,2012,AllAges,340,6081,53.7
"94080
(37.65573319000049, -122.42803933999971)",SAN MATEO,2012,Children (0-17),100,6081,72.5
"94080
(37.65573319000049, -122.42803933999971)",SAN MATEO,2012,Adults (18+),240,6081,47.2
"94085
(37.38916275700046, -122.01747976999968)",SANTA CLARA,2012,AllAges,60,6085,35
"94085
(37.38916275700046, -122.01747976999968)",SANTA CLARA,2012,Children (0-17),24,6085,49.2
"94085
(37.38916275700046, -122.01747976999968)",SANTA CLARA,2012,Adults (18+),36,6085,30.1
"94086
(37.37116139900047, -122.0276470819997)",SANTA CLARA,2012,AllAges,102,6085,23.8
"94086
(37.37116139900047, -122.0276470819997)",SANTA CLARA,2012,Children (0-17),45,6085,44.2
"94086
(37.37116139900047, -122.0276470819997)",SANTA CLARA,2012,Adults (18+),57,6085,16.7
"94087
(37.35054000300045, -122.0354898169997)",SANTA CLARA,2012,AllAges,77,6085,14.1
"94087
(37.35054000300045, -122.0354898169997)",SANTA CLARA,2012,Children (0-17),35,6085,25.5
"94087
(37.35054000300045, -122.0354898169997)",SANTA CLARA,2012,Adults (18+),42,6085,10.2
"94089
(37.40315367500045, -122.00556576499969)",SANTA CLARA,2012,AllAges,71,6085,35.8
"94089
(37.40315367500045, -122.00556576499969)",SANTA CLARA,2012,Children (0-17),20,6085,48.1
"94089
(37.40315367500045, -122.00556576499969)",SANTA CLARA,2012,Adults (18+),51,6085,31.6
"94102
(37.78046091700048, -122.41763739599969)",SAN FRANCISCO,2012,AllAges,349,6075,113.5
"94102
(37.78046091700048, -122.41763739599969)",SAN FRANCISCO,2012,Children (0-17),33,6075,112.7
"94102
(37.78046091700048, -122.41763739599969)",SAN FRANCISCO,2012,Adults (18+),316,6075,113.8
"94103
(37.774473500000454, -122.4124190449997)",SAN FRANCISCO,2012,AllAges,219,6075,89.4
"94103
(37.774473500000454, -122.4124190449997)",SAN FRANCISCO,2012,Children (0-17),35,6075,132.7
"94103
(37.774473500000454, -122.4124190449997)",SAN FRANCISCO,2012,Adults (18+),184,6075,74.4
"94105
(37.79002427500046, -122.39622955399972)",SAN FRANCISCO,2012,AllAges,14,6075,37.4
"94105
(37.79002427500046, -122.39622955399972)",SAN FRANCISCO,2012,Children (0-17),,6075,
"94105
(37.79002427500046, -122.39622955399972)",SAN FRANCISCO,2012,Adults (18+),,6075,
"94107
(37.76682194500046, -122.3953388279997)",SAN FRANCISCO,2012,AllAges,91,6075,44.2
"94107
(37.76682194500046, -122.3953388279997)",SAN FRANCISCO,2012,Children (0-17),17,6075,69.3
"94107
(37.76682194500046, -122.3953388279997)",SAN FRANCISCO,2012,Adults (18+),74,6075,35.5
"94108
(37.791523302000485, -122.40742663299972)",SAN FRANCISCO,2012,AllAges,31,6075,22
"94108
(37.791523302000485, -122.40742663299972)",SAN FRANCISCO,2012,Children (0-17),,6075,
"94108
(37.791523302000485, -122.40742663299972)",SAN FRANCISCO,2012,Adults (18+),27,6075,17.7
"94109
(37.79154068200046, -122.42004887399969)",SAN FRANCISCO,2012,AllAges,244,6075,51.7
"94109
(37.79154068200046, -122.42004887399969)",SAN FRANCISCO,2012,Children (0-17),24,6075,66.1
"94109
(37.79154068200046, -122.42004887399969)",SAN FRANCISCO,2012,Adults (18+),220,6075,46.7
"94110
(37.75279192300047, -122.41730717599972)",SAN FRANCISCO,2012,AllAges,296,6075,48.3
"94110
(37.75279192300047, -122.41730717599972)",SAN FRANCISCO,2012,Children (0-17),84,6075,79.2
"94110
(37.75279192300047, -122.41730717599972)",SAN FRANCISCO,2012,Adults (18+),212,6075,37.5
"94112
(37.720521567000446, -122.44326858299968)",SAN FRANCISCO,2012,AllAges,371,6075,53.2
"94112
(37.720521567000446, -122.44326858299968)",SAN FRANCISCO,2012,Children (0-17),172,6075,120.6
"94112
(37.720521567000446, -122.44326858299968)",SAN FRANCISCO,2012,Adults (18+),199,6075,29.8
"94114
(37.75941371100049, -122.43479582299972)",SAN FRANCISCO,2012,AllAges,57,6075,21.7
"94114
(37.75941371100049, -122.43479582299972)",SAN FRANCISCO,2012,Children (0-17),,6075,
"94114
(37.75941371100049, -122.43479582299972)",SAN FRANCISCO,2012,Adults (18+),46,6075,18.1
"94115
(37.78580092900046, -122.43597766399972)",SAN FRANCISCO,2012,AllAges,154,6075,53.1
"94115
(37.78580092900046, -122.43597766399972)",SAN FRANCISCO,2012,Children (0-17),35,6075,82.8
"94115
(37.78580092900046, -122.43597766399972)",SAN FRANCISCO,2012,Adults (18+),119,6075,42.8
"94116
(37.743680446000496, -122.48640579799968)",SAN FRANCISCO,2012,AllAges,71,6075,17
"94116
(37.743680446000496, -122.48640579799968)",SAN FRANCISCO,2012,Children (0-17),23,6075,33.2
"94116
(37.743680446000496, -122.48640579799968)",SAN FRANCISCO,2012,Adults (18+),48,6075,11.3
"94117
(37.77148413700047, -122.44243868699971)",SAN FRANCISCO,2012,AllAges,107,6075,34.6
"94117
(37.77148413700047, -122.44243868699971)",SAN FRANCISCO,2012,Children (0-17),25,6075,58.3
"94117
(37.77148413700047, -122.44243868699971)",SAN FRANCISCO,2012,Adults (18+),82,6075,26.4
"94118
(37.782042499000454, -122.46013589499972)",SAN FRANCISCO,2012,AllAges,73,6075,23.1
"94118
(37.782042499000454, -122.46013589499972)",SAN FRANCISCO,2012,Children (0-17),37,6075,59.4
"94118
(37.782042499000454, -122.46013589499972)",SAN FRANCISCO,2012,Adults (18+),36,6075,10.5
"94121
(37.77930080100049, -122.4899469779997)",SAN FRANCISCO,2012,AllAges,81,6075,20.4
"94121
(37.77930080100049, -122.4899469779997)",SAN FRANCISCO,2012,Children (0-17),25,6075,38.9
"94121
(37.77930080100049, -122.4899469779997)",SAN FRANCISCO,2012,Adults (18+),56,6075,14
"94122
(37.760743282000476, -122.48127869099972)",SAN FRANCISCO,2012,AllAges,110,6075,22.3
"94122
(37.760743282000476, -122.48127869099972)",SAN FRANCISCO,2012,Children (0-17),38,6075,46.2
"94122
(37.760743282000476, -122.48127869099972)",SAN FRANCISCO,2012,Adults (18+),72,6075,14
"94123
(37.80001344200048, -122.43517818299972)",SAN FRANCISCO,2012,AllAges,20,6075,14.6
"94123
(37.80001344200048, -122.43517818299972)",SAN FRANCISCO,2012,Children (0-17),,6075,
"94123
(37.80001344200048, -122.43517818299972)",SAN FRANCISCO,2012,Adults (18+),,6075,
"94124
(37.732713652000484, -122.39044635199969)",SAN FRANCISCO,2012,AllAges,416,6075,120.3
"94124
(37.732713652000484, -122.39044635199969)",SAN FRANCISCO,2012,Children (0-17),98,6075,115.8
"94124
(37.732713652000484, -122.39044635199969)",SAN FRANCISCO,2012,Adults (18+),318,6075,121.9
"94127
(37.734881810000445, -122.46002726999973)",SAN FRANCISCO,2012,AllAges,37,6075,20.4
"94127
(37.734881810000445, -122.46002726999973)",SAN FRANCISCO,2012,Children (0-17),,6075,
"94127
(37.734881810000445, -122.46002726999973)",SAN FRANCISCO,2012,Adults (18+),28,6075,18.9
"94130
(37.8246105180005, -122.37306632999969)",SAN FRANCISCO,2012,AllAges,21,6075,138
"94130
(37.8246105180005, -122.37306632999969)",SAN FRANCISCO,2012,Children (0-17),,6075,
"94130
(37.8246105180005, -122.37306632999969)",SAN FRANCISCO,2012,Adults (18+),17,6075,160.7
"94131
(37.745292443000494, -122.44016624999972)",SAN FRANCISCO,2012,AllAges,58,6075,22
"94131
(37.745292443000494, -122.44016624999972)",SAN FRANCISCO,2012,Children (0-17),15,6075,34.3
"94131
(37.745292443000494, -122.44016624999972)",SAN FRANCISCO,2012,Adults (18+),43,6075,17.7
"94132
(37.72185113800049, -122.48171753699972)",SAN FRANCISCO,2012,AllAges,77,6075,32.1
"94132
(37.72185113800049, -122.48171753699972)",SAN FRANCISCO,2012,Children (0-17),24,6075,64.5
"94132
(37.72185113800049, -122.48171753699972)",SAN FRANCISCO,2012,Adults (18+),53,6075,20.9
"94133
(37.80074340300047, -122.41090698199969)",SAN FRANCISCO,2012,AllAges,81,6075,29.8
"94133
(37.80074340300047, -122.41090698199969)",SAN FRANCISCO,2012,Children (0-17),12,6075,46
"94133
(37.80074340300047, -122.41090698199969)",SAN FRANCISCO,2012,Adults (18+),69,6075,24.2
"94134
(37.71925282500047, -122.40893869499968)",SAN FRANCISCO,2012,AllAges,210,6075,49.7
"94134
(37.71925282500047, -122.40893869499968)",SAN FRANCISCO,2012,Children (0-17),81,6075,91.2
"94134
(37.71925282500047, -122.40893869499968)",SAN FRANCISCO,2012,Adults (18+),129,6075,35.3
"94301
(37.4451133930005, -122.1540085319997)",SANTA CLARA,2012,AllAges,22,6085,13.2
"94301
(37.4451133930005, -122.1540085319997)",SANTA CLARA,2012,Children (0-17),,6085,
"94301
(37.4451133930005, -122.1540085319997)",SANTA CLARA,2012,Adults (18+),,6085,
"94303
(37.45066196500045, -122.12895957599972)",SANTA CLARA,2012,AllAges,266,6085,55.2
"94303
(37.45066196500045, -122.12895957599972)",SANTA CLARA,2012,Children (0-17),123,6085,89.3
"94303
(37.45066196500045, -122.12895957599972)",SANTA CLARA,2012,Adults (18+),143,6085,43.3
"94306
(37.41966035100046, -122.13167954899973)",SANTA CLARA,2012,AllAges,19,6085,7.1
"94306
(37.41966035100046, -122.13167954899973)",SANTA CLARA,2012,Children (0-17),,6085,
"94306
(37.41966035100046, -122.13167954899973)",SANTA CLARA,2012,Adults (18+),,6085,
"94401
(37.572013624000476, -122.32414591299971)",SAN MATEO,2012,AllAges,221,6081,64.1
"94401
(37.572013624000476, -122.32414591299971)",SAN MATEO,2012,Children (0-17),55,6081,73.9
"94401
(37.572013624000476, -122.32414591299971)",SAN MATEO,2012,Adults (18+),166,6081,60.7
"94402
(37.55335182500045, -122.32345940199968)",SAN MATEO,2012,AllAges,86,6081,34.6
"94402
(37.55335182500045, -122.32345940199968)",SAN MATEO,2012,Children (0-17),25,6081,43.4
"94402
(37.55335182500045, -122.32345940199968)",SAN MATEO,2012,Adults (18+),61,6081,31.6
"94403
(37.53880040100046, -122.3007176429997)",SAN MATEO,2012,AllAges,133,6081,33.5
"94403
(37.53880040100046, -122.3007176429997)",SAN MATEO,2012,Children (0-17),43,6081,50.3
"94403
(37.53880040100046, -122.3007176429997)",SAN MATEO,2012,Adults (18+),90,6081,27.6
"94404
(37.55415130600045, -122.2687384029997)",SAN MATEO,2012,AllAges,59,6081,17.9
"94404
(37.55415130600045, -122.2687384029997)",SAN MATEO,2012,Children (0-17),,6081,
"94404
(37.55415130600045, -122.2687384029997)",SAN MATEO,2012,Adults (18+),49,6081,19.5
"94501
(37.768890168000496, -122.2600961869997)",ALAMEDA,2012,AllAges,309,6001,52.8
"94501
(37.768890168000496, -122.2600961869997)",ALAMEDA,2012,Children (0-17),94,6001,76.3
"94501
(37.768890168000496, -122.2600961869997)",ALAMEDA,2012,Adults (18+),215,6001,44.7
"94502
(37.73584205600048, -122.24312894099972)",ALAMEDA,2012,AllAges,27,6001,21.7
"94502
(37.73584205600048, -122.24312894099972)",ALAMEDA,2012,Children (0-17),,6001,
"94502
(37.73584205600048, -122.24312894099972)",ALAMEDA,2012,Adults (18+),20,6001,21.2
"94503
(38.17147230800049, -122.25323976799973)",NAPA,2012,AllAges,97,6055,49.2
"94503
(38.17147230800049, -122.25323976799973)",NAPA,2012,Children (0-17),33,6055,60.3
"94503
(38.17147230800049, -122.25323976799973)",NAPA,2012,Adults (18+),64,6055,45.3
"94505
(37.90306393800046, -121.60858868199972)",CONTRA C;OSTA,2012,AllAges,54,6013,40.5
"94505
(37.90306393800046, -121.60858868199972)",CONTRA C;OSTA,2012,Children (0-17),25,6013,69
"94505
(37.90306393800046, -121.60858868199972)",CONTRA C;OSTA,2012,Adults (18+),29,6013,30.7
"94506
(37.80604431000046, -121.91160936499972)",CONTRA C;OSTA,2012,AllAges,43,6013,20.9
"94506
(37.80604431000046, -121.91160936499972)",CONTRA C;OSTA,2012,Children (0-17),19,6013,32.8
"94506
(37.80604431000046, -121.91160936499972)",CONTRA C;OSTA,2012,Adults (18+),24,6013,16.8
"94507
(37.854521537000494, -122.01965661799971)",CONTRA C;OSTA,2012,AllAges,35,6013,24
"94507
(37.854521537000494, -122.01965661799971)",CONTRA C;OSTA,2012,Children (0-17),15,6013,41.8
"94507
(37.854521537000494, -122.01965661799971)",CONTRA C;OSTA,2012,Adults (18+),20,6013,17.9
"94509
(37.99907117900045, -121.8136990109997)",CONTRA C;OSTA,2012,AllAges,976,6013,154.5
"94509
(37.99907117900045, -121.8136990109997)",CONTRA C;OSTA,2012,Children (0-17),311,6013,187.1
"94509
(37.99907117900045, -121.8136990109997)",CONTRA C;OSTA,2012,Adults (18+),665,6013,143.2
"94510
(38.06424191700046, -122.15632876499973)",SOLANO,2012,AllAges,123,6095,49.2
"94510
(38.06424191700046, -122.15632876499973)",SOLANO,2012,Children (0-17),45,6095,75.5
"94510
(38.06424191700046, -122.15632876499973)",SOLANO,2012,Adults (18+),78,6095,40
"94511
(38.01600366600047, -121.64049840199971)",CONTRA C;OSTA,2012,AllAges,12,6013,48.1
"94511
(38.01600366600047, -121.64049840199971)",CONTRA C;OSTA,2012,Children (0-17),,6013,
"94511
(38.01600366600047, -121.64049840199971)",CONTRA C;OSTA,2012,Adults (18+),,6013,
"94513
(37.93580355500046, -121.70689877599972)",CONTRA C;OSTA,2012,AllAges,305,6013,52.7
"94513
(37.93580355500046, -121.70689877599972)",CONTRA C;OSTA,2012,Children (0-17),130,6013,76.2
"94513
(37.93580355500046, -121.70689877599972)",CONTRA C;OSTA,2012,Adults (18+),175,6013,44.6
"94515
(38.58576423700049, -122.59141589099971)",NAPA,2012,AllAges,16,6055,28
"94515
(38.58576423700049, -122.59141589099971)",NAPA,2012,Children (0-17),,6055,
"94515
(38.58576423700049, -122.59141589099971)",NAPA,2012,Adults (18+),,6055,
"94517
(37.931853945000455, -121.9224762239997)",CONTRA C;OSTA,2012,AllAges,35,6013,29.9
"94517
(37.931853945000455, -121.9224762239997)",CONTRA C;OSTA,2012,Children (0-17),,6013,
"94517
(37.931853945000455, -121.9224762239997)",CONTRA C;OSTA,2012,Adults (18+),26,6013,28
"94518
(37.95162371900045, -122.02762970199973)",CONTRA C;OSTA,2012,AllAges,136,6013,50.3
"94518
(37.95162371900045, -122.02762970199973)",CONTRA C;OSTA,2012,Children (0-17),34,6013,58.6
"94518
(37.95162371900045, -122.02762970199973)",CONTRA C;OSTA,2012,Adults (18+),102,6013,47.5
"94519
(37.982151728000474, -122.0135475399997)",CONTRA C;OSTA,2012,AllAges,123,6013,64.3
"94519
(37.982151728000474, -122.0135475399997)",CONTRA C;OSTA,2012,Children (0-17),29,6013,69.4
"94519
(37.982151728000474, -122.0135475399997)",CONTRA C;OSTA,2012,Adults (18+),94,6013,62.5
"94520
(37.977893622000465, -122.04099928399972)",CONTRA C;OSTA,2012,AllAges,421,6013,110.3
"94520
(37.977893622000465, -122.04099928399972)",CONTRA C;OSTA,2012,Children (0-17),122,6013,123.7
"94520
(37.977893622000465, -122.04099928399972)",CONTRA C;OSTA,2012,Adults (18+),299,6013,105.6
"94521
(37.95857138300045, -121.9757590269997)",CONTRA C;OSTA,2012,AllAges,181,6013,45.1
"94521
(37.95857138300045, -121.9757590269997)",CONTRA C;OSTA,2012,Children (0-17),45,6013,51.1
"94521
(37.95857138300045, -121.9757590269997)",CONTRA C;OSTA,2012,Adults (18+),136,6013,43
"94523
(37.953413861000456, -122.07119707199968)",CONTRA C;OSTA,2012,AllAges,101,6013,30.4
"94523
(37.953413861000456, -122.07119707199968)",CONTRA C;OSTA,2012,Children (0-17),34,6013,51
"94523
(37.953413861000456, -122.07119707199968)",CONTRA C;OSTA,2012,Adults (18+),67,6013,23.2
"94525
(38.05243219200048, -122.22030897099972)",CONTRA C;OSTA,2012,AllAges,12,6013,37
"94525
(38.05243219200048, -122.22030897099972)",CONTRA C;OSTA,2012,Children (0-17),,6013,
"94525
(38.05243219200048, -122.22030897099972)",CONTRA C;OSTA,2012,Adults (18+),,6013,
"94526
(37.81467349100046, -121.98534845399968)",CONTRA C;OSTA,2012,AllAges,79,6013,29.8
"94526
(37.81467349100046, -121.98534845399968)",CONTRA C;OSTA,2012,Children (0-17),22,6013,33.9
"94526
(37.81467349100046, -121.98534845399968)",CONTRA C;OSTA,2012,Adults (18+),57,6013,28.4
"94530
(37.91569052400047, -122.3062575249997)",CONTRA C;OSTA,2012,AllAges,76,6013,33.9
"94530
(37.91569052400047, -122.3062575249997)",CONTRA C;OSTA,2012,Children (0-17),25,6013,59.1
"94530
(37.91569052400047, -122.3062575249997)",CONTRA C;OSTA,2012,Adults (18+),51,6013,25.1
"94531
(37.96944258700046, -121.77509798199969)",CONTRA C;OSTA,2012,AllAges,416,6013,103.3
"94531
(37.96944258700046, -121.77509798199969)",CONTRA C;OSTA,2012,Children (0-17),174,6013,149.2
"94531
(37.96944258700046, -121.77509798199969)",CONTRA C;OSTA,2012,Adults (18+),242,6013,87.4
"94533
(38.265580782000484, -122.0311795719997)",SOLANO,2012,AllAges,692,6095,98.3
"94533
(38.265580782000484, -122.0311795719997)",SOLANO,2012,Children (0-17),208,6095,111.2
"94533
(38.265580782000484, -122.0311795719997)",SOLANO,2012,Adults (18+),484,6095,93.8
"94534
(38.244850761000464, -122.10471878999971)",SOLANO,2012,AllAges,166,6095,45.6
"94534
(38.244850761000464, -122.10471878999971)",SOLANO,2012,Children (0-17),54,6095,59
"94534
(38.244850761000464, -122.10471878999971)",SOLANO,2012,Adults (18+),112,6095,41
"94536
(37.56042114900049, -121.99891790599969)",ALAMEDA,2012,AllAges,314,6001,44.4
"94536
(37.56042114900049, -121.99891790599969)",ALAMEDA,2012,Children (0-17),113,6001,63.9
"94536
(37.56042114900049, -121.99891790599969)",ALAMEDA,2012,Adults (18+),201,6001,37.6
"94538
(37.53045364600047, -121.96953697899971)",ALAMEDA,2012,AllAges,368,6001,63.6
"94538
(37.53045364600047, -121.96953697899971)",ALAMEDA,2012,Children (0-17),133,6001,93.1
